ds,yhat,yhat_lower,yhat_upper
2026-04-23,25.102928010485282,-4.0603325783225594,53.85970060700364
2026-04-24,24.779651720632117,-2.2415928452908584,53.43312001315393
2026-04-25,21.36867223198416,-5.421493368166819,51.136279703088974
2026-04-26,20.883280775533574,-8.019088457834457,51.10653002813272
2026-04-27,22.970192568969594,-4.74646444593281,52.124695643972714
2026-04-28,23.13148734972496,-4.909346210058345,54.521138084806715
2026-04-29,22.963773843054806,-5.095787641319128,51.97593066252134
2026-04-30,21.70518898783462,-6.216325955333234,52.14405970157825
2026-05-01,21.38191269798032,-7.615206682512883,53.09562015594532
2026-05-02,17.97093320933036,-9.737151994753507,47.74409487002411
2026-05-03,17.48554175288394,-12.371113441835314,48.74865657057531
2026-05-04,19.57245354631888,-9.469419862770758,49.64072481341581
2026-05-05,19.733748327077034,-10.860457131859178,51.44099633213424
2026-05-06,19.566034820404745,-9.135736778431992,50.824257422873174
2026-05-07,18.30744996518491,-10.468840767095472,47.15245027287474
